ID,_Icon1,_IconIndex1,_Place_Info1,_NPC_Info1,_Icon2,_IconIndex2,_Place_Info2,_NPC_Info2,_Talk1,_Talk2,_Purpose,_Accept_Message,_Accept_Image,_Complete_Message,_Complete_Image,_City_Name,_Mission_OnOff1,_Mission_OnOff2,_Mission_OnOff3,_Mission_OnOff4,_Quest_BaseLV,_Quest_Kind,_Quest_Guidegroup,_Quest_Npcposition,_Quest_Purpseposition,_Quest_Next,_Quest_Guidediable,_Quest_DifficultyLV,_Mission_Note1,_Npc_Talk1,_Npc_Talk2,_Npc_Talk3,_Npc_Talk4,_Npc_Talk5,_Npc_Talk6
154001519,0,0,,,0,0,,,哇，真厲害呢。\n嚇到我了。老實說在等待的這段期間，我還很擔心是不是我對你做出太艱難的請求…。 \n就用這鑰匙來作為答禮吧，給你。,願你前往<愛麗絲的第六座石塔>的所在地能夠得到你想要的東西。,請完成青空城 2層並確認 <愛麗絲的第六座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001520,0,0,,,0,0,,,哇，真厲害呢。\n嚇到我了。老實說在等待的這段期間，我還很擔心是不是我對你做出太艱難的請求…。 \n就用這鑰匙來作為答禮吧，給你。,願你前往<愛麗絲的第六座石塔>的所在地能夠得到你想要的東西。,請完成青空城 2層並確認 <愛麗絲的第六座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001521,0,0,,,0,0,,,哇，真厲害呢。\n嚇到我了。老實說在等待的這段期間，我還很擔心是不是我對你做出太艱難的請求…。 \n就用這鑰匙來作為答禮吧，給你。,願你前往<愛麗絲的第六座石塔>的所在地能夠得到你想要的東西。,請完成青空城 2層並確認 <愛麗絲的第六座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001621,0,0,,,0,0,,,他竟然到現在都還記得我的名字耶… 呵呵，我真的感到很榮幸呢。\n不知道我有沒有告訴過你… 他可不是個簡單的人物。\n他啊，是建立吉恩蒂亞帝國並一路統治到現在的吉恩蒂亞帝國的'皇帝'。\n現在該帝國與吉恩蒂亞大陸東北方的艾利亞斯王國維持著非常良好的關係與交情。,總之… 你為了我完成了這麼艱難的任務，我將依約定把愛麗絲託付給我的鑰匙交給您。\n請您務必把它使用在正確的地方，謝謝。,請完成「未知的倉庫地下20層」，並再次確認<愛麗絲的第七座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001622,0,0,,,0,0,,,他竟然到現在都還記得我的名字耶… 呵呵，我真的感到很榮幸呢。\n不知道我有沒有告訴過你… 他可不是個簡單的人物。\n他啊，是建立吉恩蒂亞帝國並一路統治到現在的吉恩蒂亞帝國的'皇帝'。\n現在該帝國與吉恩蒂亞大陸東北方的艾利亞斯王國維持著非常良好的關係與交情。,總之… 你為了我完成了這麼艱難的任務，我將依約定把愛麗絲託付給我的鑰匙交給您。\n請您務必把它使用在正確的地方，謝謝。,請完成「未知的倉庫地下20層」，並再次確認<愛麗絲的第七座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001623,0,0,,,0,0,,,他竟然到現在都還記得我的名字耶… 呵呵，我真的感到很榮幸呢。\n不知道我有沒有告訴過你… 他可不是個簡單的人物。\n他啊，是建立吉恩蒂亞帝國並一路統治到現在的吉恩蒂亞帝國的'皇帝'。\n現在該帝國與吉恩蒂亞大陸東北方的艾利亞斯王國維持著非常良好的關係與交情。,總之… 你為了我完成了這麼艱難的任務，我將依約定把愛麗絲託付給我的鑰匙交給您。\n請您務必把它使用在正確的地方，謝謝。,請完成「未知的倉庫地下20層」，並再次確認<愛麗絲的第七座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001624,0,0,,,0,0,,,他竟然到現在都還記得我的名字耶… 呵呵，我真的感到很榮幸呢。\n不知道我有沒有告訴過你… 他可不是個簡單的人物。\n他啊，是建立吉恩蒂亞帝國並一路統治到現在的吉恩蒂亞帝國的'皇帝'。\n現在該帝國與吉恩蒂亞大陸東北方的艾利亞斯王國維持著非常良好的關係與交情。,總之… 你為了我完成了這麼艱難的任務，我將依約定把愛麗絲託付給我的鑰匙交給您。\n請您務必把它使用在正確的地方，謝謝。,請完成「未知的倉庫地下20層」，並再次確認<愛麗絲的第七座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001625,0,0,,,0,0,,,他竟然到現在都還記得我的名字耶… 呵呵，我真的感到很榮幸呢。\n不知道我有沒有告訴過你… 他可不是個簡單的人物。\n他啊，是建立吉恩蒂亞帝國並一路統治到現在的吉恩蒂亞帝國的'皇帝'。\n現在該帝國與吉恩蒂亞大陸東北方的艾利亞斯王國維持著非常良好的關係與交情。,總之… 你為了我完成了這麼艱難的任務，我將依約定把愛麗絲託付給我的鑰匙交給您。\n請您務必把它使用在正確的地方，謝謝。,請完成「未知的倉庫地下20層」，並再次確認<愛麗絲的第七座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001626,0,0,,,0,0,,,他竟然到現在都還記得我的名字耶… 呵呵，我真的感到很榮幸呢。\n不知道我有沒有告訴過你… 他可不是個簡單的人物。\n他啊，是建立吉恩蒂亞帝國並一路統治到現在的吉恩蒂亞帝國的'皇帝'。\n現在該帝國與吉恩蒂亞大陸東北方的艾利亞斯王國維持著非常良好的關係與交情。,總之… 你為了我完成了這麼艱難的任務，我將依約定把愛麗絲託付給我的鑰匙交給您。\n請您務必把它使用在正確的地方，謝謝。,請完成「未知的倉庫地下20層」，並再次確認<愛麗絲的第七座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001627,0,0,,,0,0,,,他竟然到現在都還記得我的名字耶… 呵呵，我真的感到很榮幸呢。\n不知道我有沒有告訴過你… 他可不是個簡單的人物。\n他啊，是建立吉恩蒂亞帝國並一路統治到現在的吉恩蒂亞帝國的'皇帝'。\n現在該帝國與吉恩蒂亞大陸東北方的艾利亞斯王國維持著非常良好的關係與交情。,總之… 你為了我完成了這麼艱難的任務，我將依約定把愛麗絲託付給我的鑰匙交給您。\n請您務必把它使用在正確的地方，謝謝。,請完成「未知的倉庫地下20層」，並再次確認<愛麗絲的第七座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001628,0,0,,,0,0,,,他竟然到現在都還記得我的名字耶… 呵呵，我真的感到很榮幸呢。\n不知道我有沒有告訴過你… 他可不是個簡單的人物。\n他啊，是建立吉恩蒂亞帝國並一路統治到現在的吉恩蒂亞帝國的'皇帝'。\n現在該帝國與吉恩蒂亞大陸東北方的艾利亞斯王國維持著非常良好的關係與交情。,總之… 你為了我完成了這麼艱難的任務，我將依約定把愛麗絲託付給我的鑰匙交給您。\n請您務必把它使用在正確的地方，謝謝。,請完成「未知的倉庫地下20層」，並再次確認<愛麗絲的第七座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001629,0,0,,,0,0,,,他竟然到現在都還記得我的名字耶… 呵呵，我真的感到很榮幸呢。\n不知道我有沒有告訴過你… 他可不是個簡單的人物。\n他啊，是建立吉恩蒂亞帝國並一路統治到現在的吉恩蒂亞帝國的'皇帝'。\n現在該帝國與吉恩蒂亞大陸東北方的艾利亞斯王國維持著非常良好的關係與交情。,總之… 你為了我完成了這麼艱難的任務，我將依約定把愛麗絲託付給我的鑰匙交給您。\n請您務必把它使用在正確的地方，謝謝。,請完成「未知的倉庫地下20層」，並再次確認<愛麗絲的第七座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001630,0,0,,,0,0,,,他竟然到現在都還記得我的名字耶… 呵呵，我真的感到很榮幸呢。\n不知道我有沒有告訴過你… 他可不是個簡單的人物。\n他啊，是建立吉恩蒂亞帝國並一路統治到現在的吉恩蒂亞帝國的'皇帝'。\n現在該帝國與吉恩蒂亞大陸東北方的艾利亞斯王國維持著非常良好的關係與交情。,總之… 你為了我完成了這麼艱難的任務，我將依約定把愛麗絲託付給我的鑰匙交給您。\n請您務必把它使用在正確的地方，謝謝。,請完成「未知的倉庫地下20層」，並再次確認<愛麗絲的第七座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001631,0,0,,,0,0,,,他竟然到現在都還記得我的名字耶… 呵呵，我真的感到很榮幸呢。\n不知道我有沒有告訴過你… 他可不是個簡單的人物。\n他啊，是建立吉恩蒂亞帝國並一路統治到現在的吉恩蒂亞帝國的'皇帝'。\n現在該帝國與吉恩蒂亞大陸東北方的艾利亞斯王國維持著非常良好的關係與交情。,總之… 你為了我完成了這麼艱難的任務，我將依約定把愛麗絲託付給我的鑰匙交給您。\n請您務必把它使用在正確的地方，謝謝。,請完成「未知的倉庫地下20層」，並再次確認<愛麗絲的第七座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001632,0,0,,,0,0,,,他竟然到現在都還記得我的名字耶… 呵呵，我真的感到很榮幸呢。\n不知道我有沒有告訴過你… 他可不是個簡單的人物。\n他啊，是建立吉恩蒂亞帝國並一路統治到現在的吉恩蒂亞帝國的'皇帝'。\n現在該帝國與吉恩蒂亞大陸東北方的艾利亞斯王國維持著非常良好的關係與交情。,總之… 你為了我完成了這麼艱難的任務，我將依約定把愛麗絲託付給我的鑰匙交給您。\n請您務必把它使用在正確的地方，謝謝。,請完成「未知的倉庫地下20層」，並再次確認<愛麗絲的第七座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005017,0,0,,,0,0,,,因為你已通過所有的試煉，並完美展現了你的實力，故我將依約定把石塔的鑰匙交給你。\n用這個鑰匙進入石塔的話應該就可以獲得愛麗絲的安排了。,請移動至貝爾法圖書館，並透過[魔法書閱覽室]內部的<愛麗絲的石塔>獲得愛麗絲的安排。,請移動至貝爾法圖書館，透過'魔法書閱覽室'內部的愛麗絲石塔來獲取'愛麗絲的安排'。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005018,0,0,,,0,0,,,因為你已通過所有的試煉，並完美展現了你的實力，故我將依約定把石塔的鑰匙交給你。\n用這個鑰匙進入石塔的話應該就可以獲得愛麗絲的安排了。,請移動至貝爾法圖書館，並透過[魔法書閱覽室]內部的<愛麗絲的石塔>獲得愛麗絲的安排。,請移動至貝爾法圖書館，透過'魔法書閱覽室'內部的愛麗絲石塔來獲取'愛麗絲的安排'。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005019,0,0,,,0,0,,,因為你已通過所有的試煉，並完美展現了你的實力，故我將依約定把石塔的鑰匙交給你。\n用這個鑰匙進入石塔的話應該就可以獲得愛麗絲的安排了。,請移動至貝爾法圖書館，並透過[魔法書閱覽室]內部的<愛麗絲的石塔>獲得愛麗絲的安排。,請移動至貝爾法圖書館，透過'魔法書閱覽室'內部的愛麗絲石塔來獲取'愛麗絲的安排'。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005020,0,0,,,0,0,,,因為你已通過所有的試煉，並完美展現了你的實力，故我將依約定把石塔的鑰匙交給你。\n用這個鑰匙進入石塔的話應該就可以獲得愛麗絲的安排了。,請移動至貝爾法圖書館，並透過[魔法書閱覽室]內部的<愛麗絲的石塔>獲得愛麗絲的安排。,請移動至貝爾法圖書館，透過'魔法書閱覽室'內部的愛麗絲石塔來獲取'愛麗絲的安排'。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005021,0,0,,,0,0,,,因為你已通過所有的試煉，並完美展現了你的實力，故我將依約定把石塔的鑰匙交給你。\n用這個鑰匙進入石塔的話應該就可以獲得愛麗絲的安排了。,請移動至貝爾法圖書館，並透過[魔法書閱覽室]內部的<愛麗絲的石塔>獲得愛麗絲的安排。,請移動至貝爾法圖書館，透過'魔法書閱覽室'內部的愛麗絲石塔來獲取'愛麗絲的安排'。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005022,0,0,,,0,0,,,因為你已通過所有的試煉，並完美展現了你的實力，故我將依約定把石塔的鑰匙交給你。\n用這個鑰匙進入石塔的話應該就可以獲得愛麗絲的安排了。,請移動至貝爾法圖書館，並透過[魔法書閱覽室]內部的<愛麗絲的石塔>獲得愛麗絲的安排。,請移動至貝爾法圖書館，透過'魔法書閱覽室'內部的愛麗絲石塔來獲取'愛麗絲的安排'。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005023,0,0,,,0,0,,,因為你已通過所有的試煉，並完美展現了你的實力，故我將依約定把石塔的鑰匙交給你。\n用這個鑰匙進入石塔的話應該就可以獲得愛麗絲的安排了。,請移動至貝爾法圖書館，並透過[魔法書閱覽室]內部的<愛麗絲的石塔>獲得愛麗絲的安排。,請移動至貝爾法圖書館，透過'魔法書閱覽室'內部的愛麗絲石塔來獲取'愛麗絲的安排'。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005024,0,0,,,0,0,,,因為你已通過所有的試煉，並完美展現了你的實力，故我將依約定把石塔的鑰匙交給你。\n用這個鑰匙進入石塔的話應該就可以獲得愛麗絲的安排了。,請移動至貝爾法圖書館，並透過[魔法書閱覽室]內部的<愛麗絲的石塔>獲得愛麗絲的安排。,請移動至貝爾法圖書館，透過'魔法書閱覽室'內部的愛麗絲石塔來獲取'愛麗絲的安排'。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005115,0,0,,,0,0,,,確認結束。我會把鑰匙給您的，請您接收愛麗絲的安排吧。,真是辛苦您了。\n請移動至[被遺忘的花園]確認一下 <愛麗絲的第二座石塔>。,請移動至「被遺忘的花園」，並獲得<愛麗絲的第二個安排>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005116,0,0,,,0,0,,,確認結束。我會把鑰匙給您的，請您接收愛麗絲的安排吧。,真是辛苦您了。\n請移動至[被遺忘的花園]確認一下 <愛麗絲的第二座石塔>。,請移動至「被遺忘的花園」，並獲得<愛麗絲的第二個安排>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005117,0,0,,,0,0,,,確認結束。我會把鑰匙給您的，請您接收愛麗絲的安排吧。,真是辛苦您了。\n請移動至[被遺忘的花園]確認一下 <愛麗絲的第二座石塔>。,請移動至「被遺忘的花園」，並獲得<愛麗絲的第二個安排>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005118,0,0,,,0,0,,,確認結束。我會把鑰匙給您的，請您接收愛麗絲的安排吧。,真是辛苦您了。\n請移動至[被遺忘的花園]確認一下 <愛麗絲的第二座石塔>。,請移動至「被遺忘的花園」，並獲得<愛麗絲的第二個安排>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005119,0,0,,,0,0,,,確認結束。我會把鑰匙給您的，請您接收愛麗絲的安排吧。,真是辛苦您了。\n請移動至[被遺忘的花園]確認一下 <愛麗絲的第二座石塔>。,請移動至「被遺忘的花園」，並獲得<愛麗絲的第二個安排>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005120,0,0,,,0,0,,,確認結束。我會把鑰匙給您的，請您接收愛麗絲的安排吧。,真是辛苦您了。\n請移動至[被遺忘的花園]確認一下 <愛麗絲的第二座石塔>。,請移動至「被遺忘的花園」，並獲得<愛麗絲的第二個安排>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005121,0,0,,,0,0,,,確認結束。我會把鑰匙給您的，請您接收愛麗絲的安排吧。,真是辛苦您了。\n請移動至[被遺忘的花園]確認一下 <愛麗絲的第二座石塔>。,請移動至「被遺忘的花園」，並獲得<愛麗絲的第二個安排>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005122,0,0,,,0,0,,,確認結束。我會把鑰匙給您的，請您接收愛麗絲的安排吧。,真是辛苦您了。\n請移動至[被遺忘的花園]確認一下 <愛麗絲的第二座石塔>。,請移動至「被遺忘的花園」，並獲得<愛麗絲的第二個安排>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005214,0,0,,,0,0,,,因為您已達成我所有的請求，故我將依約定把可以解除封印的鑰匙交給您。\n冒險家您是有這個資格獲取石塔的安排的。,請盡快前往 [火山地帶]將石塔的封印解除並領取安排。,請在「火山地帶」再次確認<愛麗絲的第三座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005215,0,0,,,0,0,,,因為您已達成我所有的請求，故我將依約定把可以解除封印的鑰匙交給您。\n冒險家您是有這個資格獲取石塔的安排的。,請盡快前往 [火山地帶]將石塔的封印解除並領取安排。,請在「火山地帶」再次確認<愛麗絲的第三座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005216,0,0,,,0,0,,,因為您已達成我所有的請求，故我將依約定把可以解除封印的鑰匙交給您。\n冒險家您是有這個資格獲取石塔的安排的。,請盡快前往 [火山地帶]將石塔的封印解除並領取安排。,請在「火山地帶」再次確認<愛麗絲的第三座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005217,0,0,,,0,0,,,因為您已達成我所有的請求，故我將依約定把可以解除封印的鑰匙交給您。\n冒險家您是有這個資格獲取石塔的安排的。,請盡快前往 [火山地帶]將石塔的封印解除並領取安排。,請在「火山地帶」再次確認<愛麗絲的第三座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005218,0,0,,,0,0,,,因為您已達成我所有的請求，故我將依約定把可以解除封印的鑰匙交給您。\n冒險家您是有這個資格獲取石塔的安排的。,請盡快前往 [火山地帶]將石塔的封印解除並領取安排。,請在「火山地帶」再次確認<愛麗絲的第三座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005219,0,0,,,0,0,,,因為您已達成我所有的請求，故我將依約定把可以解除封印的鑰匙交給您。\n冒險家您是有這個資格獲取石塔的安排的。,請盡快前往 [火山地帶]將石塔的封印解除並領取安排。,請在「火山地帶」再次確認<愛麗絲的第三座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005220,0,0,,,0,0,,,因為您已達成我所有的請求，故我將依約定把可以解除封印的鑰匙交給您。\n冒險家您是有這個資格獲取石塔的安排的。,請盡快前往 [火山地帶]將石塔的封印解除並領取安排。,請在「火山地帶」再次確認<愛麗絲的第三座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005221,0,0,,,0,0,,,因為您已達成我所有的請求，故我將依約定把可以解除封印的鑰匙交給您。\n冒險家您是有這個資格獲取石塔的安排的。,請盡快前往 [火山地帶]將石塔的封印解除並領取安排。,請在「火山地帶」再次確認<愛麗絲的第三座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005314,0,0,,,0,0,,,你把事情處理得非常好，我就把鑰匙給你吧。,請前往[伊米勒研究所]，解除石塔的封印並獲取安排。 \n真是辛苦您了。,請移動至「伊米勒研究所」，並再次確認<愛麗絲的第四座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005315,0,0,,,0,0,,,你把事情處理得非常好，我就把鑰匙給你吧。,請前往[伊米勒研究所]，解除石塔的封印並獲取安排。 \n真是辛苦您了。,請移動至「伊米勒研究所」，並再次確認<愛麗絲的第四座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005316,0,0,,,0,0,,,你把事情處理得非常好，我就把鑰匙給你吧。,請前往[伊米勒研究所]，解除石塔的封印並獲取安排。 \n真是辛苦您了。,請移動至「伊米勒研究所」，並再次確認<愛麗絲的第四座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005317,0,0,,,0,0,,,你把事情處理得非常好，我就把鑰匙給你吧。,請前往[伊米勒研究所]，解除石塔的封印並獲取安排。 \n真是辛苦您了。,請移動至「伊米勒研究所」，並再次確認<愛麗絲的第四座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005318,0,0,,,0,0,,,你把事情處理得非常好，我就把鑰匙給你吧。,請前往[伊米勒研究所]，解除石塔的封印並獲取安排。 \n真是辛苦您了。,請移動至「伊米勒研究所」，並再次確認<愛麗絲的第四座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005319,0,0,,,0,0,,,你把事情處理得非常好，我就把鑰匙給你吧。,請前往[伊米勒研究所]，解除石塔的封印並獲取安排。 \n真是辛苦您了。,請移動至「伊米勒研究所」，並再次確認<愛麗絲的第四座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005320,0,0,,,0,0,,,你把事情處理得非常好，我就把鑰匙給你吧。,請前往[伊米勒研究所]，解除石塔的封印並獲取安排。 \n真是辛苦您了。,請移動至「伊米勒研究所」，並再次確認<愛麗絲的第四座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005321,0,0,,,0,0,,,你把事情處理得非常好，我就把鑰匙給你吧。,請前往[伊米勒研究所]，解除石塔的封印並獲取安排。 \n真是辛苦您了。,請移動至「伊米勒研究所」，並再次確認<愛麗絲的第四座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005421,0,0,,,0,0,,,鑰匙給你吧。\n冒險家您是有資格得到鑰匙的。 \n謝謝您願意幫我這無理的請求。,請趕緊移動至世界樹的幻影，確認 <愛麗絲的第五座石塔>。,請移動至世界樹- 世界樹的幻影，再次確認 <愛麗絲的第五座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005422,0,0,,,0,0,,,鑰匙給你吧。\n冒險家您是有資格得到鑰匙的。 \n謝謝您願意幫我這無理的請求。,請趕緊移動至世界樹的幻影，確認 <愛麗絲的第五座石塔>。,請移動至世界樹- 世界樹的幻影，再次確認 <愛麗絲的第五座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005423,0,0,,,0,0,,,鑰匙給你吧。\n冒險家您是有資格得到鑰匙的。 \n謝謝您願意幫我這無理的請求。,請趕緊移動至世界樹的幻影，確認 <愛麗絲的第五座石塔>。,請移動至世界樹- 世界樹的幻影，再次確認 <愛麗絲的第五座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005424,0,0,,,0,0,,,鑰匙給你吧。\n冒險家您是有資格得到鑰匙的。 \n謝謝您願意幫我這無理的請求。,請趕緊移動至世界樹的幻影，確認 <愛麗絲的第五座石塔>。,請移動至世界樹- 世界樹的幻影，再次確認 <愛麗絲的第五座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005425,0,0,,,0,0,,,鑰匙給你吧。\n冒險家您是有資格得到鑰匙的。 \n謝謝您願意幫我這無理的請求。,請趕緊移動至世界樹的幻影，確認 <愛麗絲的第五座石塔>。,請移動至世界樹- 世界樹的幻影，再次確認 <愛麗絲的第五座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005426,0,0,,,0,0,,,鑰匙給你吧。\n冒險家您是有資格得到鑰匙的。 \n謝謝您願意幫我這無理的請求。,請趕緊移動至世界樹的幻影，確認 <愛麗絲的第五座石塔>。,請移動至世界樹- 世界樹的幻影，再次確認 <愛麗絲的第五座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005427,0,0,,,0,0,,,鑰匙給你吧。\n冒險家您是有資格得到鑰匙的。 \n謝謝您願意幫我這無理的請求。,請趕緊移動至世界樹的幻影，確認 <愛麗絲的第五座石塔>。,請移動至世界樹- 世界樹的幻影，再次確認 <愛麗絲的第五座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005428,0,0,,,0,0,,,鑰匙給你吧。\n冒險家您是有資格得到鑰匙的。 \n謝謝您願意幫我這無理的請求。,請趕緊移動至世界樹的幻影，確認 <愛麗絲的第五座石塔>。,請移動至世界樹- 世界樹的幻影，再次確認 <愛麗絲的第五座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005510,0,0,,,0,0,,,哇，真厲害呢。\n嚇到我了。老實說在等待的這段期間，我還很擔心是不是我對你做出太艱難的請求…。 \n就用這鑰匙來作為答禮吧，給你。,願你前往<愛麗絲的第六座石塔>的所在地能夠得到你想要的東西。,請完成青空城 2層並確認 <愛麗絲的第六座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005511,0,0,,,0,0,,,哇，真厲害呢。\n嚇到我了。老實說在等待的這段期間，我還很擔心是不是我對你做出太艱難的請求…。 \n就用這鑰匙來作為答禮吧，給你。,願你前往<愛麗絲的第六座石塔>的所在地能夠得到你想要的東西。,請完成青空城 2層並確認 <愛麗絲的第六座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005512,0,0,,,0,0,,,哇，真厲害呢。\n嚇到我了。老實說在等待的這段期間，我還很擔心是不是我對你做出太艱難的請求…。 \n就用這鑰匙來作為答禮吧，給你。,願你前往<愛麗絲的第六座石塔>的所在地能夠得到你想要的東西。,請完成青空城 2層並確認 <愛麗絲的第六座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005513,0,0,,,0,0,,,哇，真厲害呢。\n嚇到我了。老實說在等待的這段期間，我還很擔心是不是我對你做出太艱難的請求…。 \n就用這鑰匙來作為答禮吧，給你。,願你前往<愛麗絲的第六座石塔>的所在地能夠得到你想要的東西。,請完成青空城 2層並確認 <愛麗絲的第六座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005514,0,0,,,0,0,,,哇，真厲害呢。\n嚇到我了。老實說在等待的這段期間，我還很擔心是不是我對你做出太艱難的請求…。 \n就用這鑰匙來作為答禮吧，給你。,願你前往<愛麗絲的第六座石塔>的所在地能夠得到你想要的東西。,請完成青空城 2層並確認 <愛麗絲的第六座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154005515,0,0,,,0,0,,,哇，真厲害呢。\n嚇到我了。老實說在等待的這段期間，我還很擔心是不是我對你做出太艱難的請求…。 \n就用這鑰匙來作為答禮吧，給你。,願你前往<愛麗絲的第六座石塔>的所在地能夠得到你想要的東西。,請完成青空城 2層並確認 <愛麗絲的第六座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
